"Sample","AMF","Fert","Till","Family","Genus","Species","Metabarcoding","RNA_taxonomy","detected_metabar","detected_rna","detection_class"
"158","DAOM197198","High","No","Glomeraceae","Glomus","VTX00343",0.000916800366720147,0,TRUE,FALSE,"Metabarcoding_only"
"158","DAOM197198","High","No","Glomeraceae","Glomus","VTX00359",0,0,FALSE,FALSE,"Neither"
"158","DAOM197198","High","No","Glomeraceae","Glomus","VTX00360",0,0,FALSE,FALSE,"Neither"
"158","DAOM197198","High","No","Glomeraceae","Glomus","VTX00361",0,0,FALSE,FALSE,"Neither"
"158","DAOM197198","High","No","Glomeraceae","Glomus","VTX00364",0,0,FALSE,FALSE,"Neither"
"158","DAOM197198","High","No","Glomeraceae","Glomus","VTX00366",0,0,FALSE,FALSE,"Neither"
"158","DAOM197198","High","No","Glomeraceae","Glomus","VTX00371",0,0,FALSE,FALSE,"Neither"
"158","DAOM197198","High","No","Glomeraceae","Glomus","VTX00372",0,0.00120772946859903,FALSE,TRUE,"RNA_only"
"158","DAOM197198","High","No","Glomeraceae","Glomus","VTX00381",0,0,FALSE,FALSE,"Neither"
"158","DAOM197198","High","No","Glomeraceae","Glomus","VTX00383",0,0,FALSE,FALSE,"Neither"
"158","DAOM197198","High","No","Glomeraceae","Glomus","VTX00384",0,0,FALSE,FALSE,"Neither"
"158","DAOM197198","High","No","Glomeraceae","Glomus","VTX00388",0,0,FALSE,FALSE,"Neither"
"158","DAOM197198","High","No","Glomeraceae","Glomus","VTX00395",0.000229200091680037,0,TRUE,FALSE,"Metabarcoding_only"
"158","DAOM197198","High","No","Glomeraceae","Glomus","VTX00397",0,0,FALSE,FALSE,"Neither"
"158","DAOM197198","High","No","Glomeraceae","Glomus","VTX00398",0,0,FALSE,FALSE,"Neither"
"158","DAOM197198","High","No","Glomeraceae","Glomus","VTX00399",0,0,FALSE,FALSE,"Neither"
"158","DAOM197198","High","No","Glomeraceae","Glomus","VTX00407",0,0,FALSE,FALSE,"Neither"
"158","DAOM197198","High","No","Glomeraceae","Glomus","VTX00409",0.00229200091680037,0.00523349436392915,TRUE,TRUE,"Both"
"158","DAOM197198","High","No","Glomeraceae","Glomus","VTX00411",0,0,FALSE,FALSE,"Neither"
"158","DAOM197198","High","No","Glomeraceae","Glomus","VTX00412",0,0,FALSE,FALSE,"Neither"
"158","DAOM197198","High","No","Glomeraceae","Glomus","VTX00415",0,0,FALSE,FALSE,"Neither"
"158","DAOM197198","High","No","Glomeraceae","Glomus","VTX00418",0,0,FALSE,FALSE,"Neither"
"158","DAOM197198","High","No","Glomeraceae","Glomus","VTX00419",0,0,FALSE,FALSE,"Neither"
"158","DAOM197198","High","No","Glomeraceae","Glomus","VTX00420",0,0,FALSE,FALSE,"Neither"
"158","DAOM197198","High","No","Glomeraceae","Glomus","VTX00423",0.220948888379555,0,TRUE,FALSE,"Metabarcoding_only"
"158","DAOM197198","High","No","Glomeraceae","Glomus","VTX00437",0,0,FALSE,FALSE,"Neither"
"158","DAOM197198","High","No","Paraglomeraceae","Paraglomus","VTX00238",0,0,FALSE,FALSE,"Neither"
"158","DAOM197198","High","No","Paraglomeraceae","Paraglomus","VTX00281",0.0598212239284896,0.00885668276972625,TRUE,TRUE,"Both"
"158","DAOM197198","High","No","Paraglomeraceae","Paraglomus","VTX00308",0.00870960348384139,0.0225442834138486,TRUE,TRUE,"Both"
"158","DAOM197198","High","No","Paraglomeraceae","Paraglomus","VTX00335",0,0,FALSE,FALSE,"Neither"
"158","DAOM197198","High","No","Paraglomeraceae","Paraglomus","VTX00337",0,0,FALSE,FALSE,"Neither"
"158","DAOM197198","High","No","Paraglomeraceae","Paraglomus","VTX00348",0.211780884712354,0.00161030595813205,TRUE,TRUE,"Both"
"158","DAOM197198","High","No","Paraglomeraceae","Paraglomus","VTX00350",0.0132936053174421,0,TRUE,FALSE,"Metabarcoding_only"
"158","DAOM197198","High","No","Paraglomeraceae","Paraglomus","VTX00352",0.00527160210864084,0,TRUE,FALSE,"Metabarcoding_only"
"158","DAOM197198","High","No","Paraglomeraceae","Paraglomus","VTX00375",0,0,FALSE,FALSE,"Neither"
"158","DAOM197198","High","No","Paraglomeraceae","Paraglomus","VTX00435",0.000458400183360073,0,TRUE,FALSE,"Metabarcoding_only"
"158","DAOM197198","High","No","Paraglomeraceae","Paraglomus","VTX00446",0.0371304148521659,0.0559581320450886,TRUE,TRUE,"Both"
"158","DAOM197198","High","No","Unassigned","Unassigned","Unassigned",0.000458400183360073,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Acaulosporaceae","Acaulospora","VTX00231",0.000458400183360073,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Acaulosporaceae","Acaulospora","VTX00328",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Acaulosporaceae","Acaulospora","VTX00379",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Claroideoglomeraceae","Claroideoglomus","VTX00056",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Claroideoglomeraceae","Claroideoglomus","VTX00057",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Claroideoglomeraceae","Claroideoglomus","VTX00193",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Claroideoglomeraceae","Claroideoglomus","VTX00237",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Claroideoglomeraceae","Claroideoglomus","VTX00276",0.0451524180609672,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Claroideoglomeraceae","Claroideoglomus","VTX00341",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Claroideoglomeraceae","Claroideoglomus","VTX00358",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Claroideoglomeraceae","Claroideoglomus","VTX00402",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Diversisporaceae","Diversispora","VTX00058",0.000229200091680037,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Diversisporaceae","Diversispora","VTX00062",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Diversisporaceae","Diversispora","VTX00263",0.000916800366720147,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Diversisporaceae","Diversispora","VTX00306",0.00664680265872106,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Diversisporaceae","Diversispora","VTX00356",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Diversisporaceae","Diversispora","VTX00401",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Gigasporaceae","Scutellospora","VTX00052",0.000916800366720147,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Gigasporaceae","Scutellospora","VTX00255",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Gigasporaceae","Scutellospora","VTX00260",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00063",0.0268164107265643,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00064",0.000916800366720147,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00077",0.00206280082512033,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00085",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00089",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00092",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00099",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00100",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00101",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00104",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00108",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00109",0.00229200091680037,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00111",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00112",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00113",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00114",0.00297960119184048,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00121",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00122",0.000458400183360073,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00124",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00130",0.0492780197112079,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00132",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00135",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00137",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00143",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00146",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00149",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00151",0.00114600045840018,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00154",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00155",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00156",0.00229200091680037,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00167",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00174",0.000458400183360073,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00175",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00177",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00178",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00183",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00191",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00194",0.00114600045840018,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00197",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00206",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00209",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00212",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00213",0.0043548017419207,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00214",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00216",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00222",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00233",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00234",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00235",0.000458400183360073,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00247",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00248",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00287",0.00114600045840018,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00294",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00301",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00304",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00310",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00312",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00319",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00322",0.00068760027504011,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00323",0.000229200091680037,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00331",0.0144396057758423,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00332",0.00206280082512033,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00342",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00343",0.0132936053174421,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00359",0.000458400183360073,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00360",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00361",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00364",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00366",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00371",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00372",0.00114600045840018,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00381",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00383",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00384",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00388",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00395",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00397",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00398",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00399",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00407",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00409",0.00206280082512033,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00411",0.000916800366720147,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00412",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00415",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00418",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00419",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00420",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00423",0.0990144396057758,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Glomeraceae","Glomus","VTX00437",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Paraglomeraceae","Paraglomus","VTX00238",0.00114600045840018,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Paraglomeraceae","Paraglomus","VTX00281",0.000229200091680037,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Paraglomeraceae","Paraglomus","VTX00308",0.025212010084804,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Paraglomeraceae","Paraglomus","VTX00335",0.000229200091680037,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Paraglomeraceae","Paraglomus","VTX00337",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Paraglomeraceae","Paraglomus","VTX00348",0.672473068989228,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Paraglomeraceae","Paraglomus","VTX00350",0.00412560165024066,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Paraglomeraceae","Paraglomus","VTX00352",0.0068760027504011,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Paraglomeraceae","Paraglomus","VTX00375",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Paraglomeraceae","Paraglomus","VTX00435",0,0,FALSE,FALSE,"Neither"
"16","DAOM197198","High","Till","Paraglomeraceae","Paraglomus","VTX00446",0.00527160210864084,0,TRUE,FALSE,"Metabarcoding_only"
"16","DAOM197198","High","Till","Unassigned","Unassigned","Unassigned",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Acaulosporaceae","Acaulospora","VTX00231",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Acaulosporaceae","Acaulospora","VTX00328",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Acaulosporaceae","Acaulospora","VTX00379",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Claroideoglomeraceae","Claroideoglomus","VTX00056",0.00068760027504011,0,TRUE,FALSE,"Metabarcoding_only"
"17","Control","No","No","Claroideoglomeraceae","Claroideoglomus","VTX00057",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Claroideoglomeraceae","Claroideoglomus","VTX00193",0.00114600045840018,0.0130005200208008,TRUE,TRUE,"Both"
"17","Control","No","No","Claroideoglomeraceae","Claroideoglomus","VTX00237",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Claroideoglomeraceae","Claroideoglomus","VTX00276",0.165253266101306,0.0195007800312012,TRUE,TRUE,"Both"
"17","Control","No","No","Claroideoglomeraceae","Claroideoglomus","VTX00341",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Claroideoglomeraceae","Claroideoglomus","VTX00358",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Claroideoglomeraceae","Claroideoglomus","VTX00402",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Diversisporaceae","Diversispora","VTX00058",0.000229200091680037,0,TRUE,FALSE,"Metabarcoding_only"
"17","Control","No","No","Diversisporaceae","Diversispora","VTX00062",0,0.000520020800832033,FALSE,TRUE,"RNA_only"
"17","Control","No","No","Diversisporaceae","Diversispora","VTX00263",0.00114600045840018,0,TRUE,FALSE,"Metabarcoding_only"
"17","Control","No","No","Diversisporaceae","Diversispora","VTX00306",0.00160440064176026,0.000520020800832033,TRUE,TRUE,"Both"
"17","Control","No","No","Diversisporaceae","Diversispora","VTX00356",0,0.00754030161206448,FALSE,TRUE,"RNA_only"
"17","Control","No","No","Diversisporaceae","Diversispora","VTX00401",0.00114600045840018,0,TRUE,FALSE,"Metabarcoding_only"
"17","Control","No","No","Gigasporaceae","Scutellospora","VTX00052",0.00183360073344029,0,TRUE,FALSE,"Metabarcoding_only"
"17","Control","No","No","Gigasporaceae","Scutellospora","VTX00255",0.00160440064176026,0,TRUE,FALSE,"Metabarcoding_only"
"17","Control","No","No","Gigasporaceae","Scutellospora","VTX00260",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Glomeraceae","Glomus","VTX00063",0.0275040110016044,0,TRUE,FALSE,"Metabarcoding_only"
"17","Control","No","No","Glomeraceae","Glomus","VTX00064",0.0114600045840018,0.0452418096723869,TRUE,TRUE,"Both"
"17","Control","No","No","Glomeraceae","Glomus","VTX00077",0.00160440064176026,0,TRUE,FALSE,"Metabarcoding_only"
"17","Control","No","No","Glomeraceae","Glomus","VTX00085",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Glomeraceae","Glomus","VTX00089",0.000229200091680037,0.0015600624024961,TRUE,TRUE,"Both"
"17","Control","No","No","Glomeraceae","Glomus","VTX00092",0,0.00806032241289652,FALSE,TRUE,"RNA_only"
"17","Control","No","No","Glomeraceae","Glomus","VTX00099",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Glomeraceae","Glomus","VTX00100",0,0.00234009360374415,FALSE,TRUE,"RNA_only"
"17","Control","No","No","Glomeraceae","Glomus","VTX00101",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Glomeraceae","Glomus","VTX00104",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Glomeraceae","Glomus","VTX00108",0,0.0031201248049922,FALSE,TRUE,"RNA_only"
"17","Control","No","No","Glomeraceae","Glomus","VTX00109",0.00160440064176026,0,TRUE,FALSE,"Metabarcoding_only"
"17","Control","No","No","Glomeraceae","Glomus","VTX00111",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Glomeraceae","Glomus","VTX00112",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Glomeraceae","Glomus","VTX00113",0.000229200091680037,0.14820592823713,TRUE,TRUE,"Both"
"17","Control","No","No","Glomeraceae","Glomus","VTX00114",0.133623653449461,0.0283411336453458,TRUE,TRUE,"Both"
"17","Control","No","No","Glomeraceae","Glomus","VTX00121",0.00068760027504011,0,TRUE,FALSE,"Metabarcoding_only"
"17","Control","No","No","Glomeraceae","Glomus","VTX00122",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Glomeraceae","Glomus","VTX00124",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Glomeraceae","Glomus","VTX00130",0.0398808159523264,0.031201248049922,TRUE,TRUE,"Both"
"17","Control","No","No","Glomeraceae","Glomus","VTX00132",0.000458400183360073,0,TRUE,FALSE,"Metabarcoding_only"
"17","Control","No","No","Glomeraceae","Glomus","VTX00135",0,0.00442017680707228,FALSE,TRUE,"RNA_only"
"17","Control","No","No","Glomeraceae","Glomus","VTX00137",0,0.00286011440457618,FALSE,TRUE,"RNA_only"
"17","Control","No","No","Glomeraceae","Glomus","VTX00143",0,0.0234009360374415,FALSE,TRUE,"RNA_only"
"17","Control","No","No","Glomeraceae","Glomus","VTX00146",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Glomeraceae","Glomus","VTX00149",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Glomeraceae","Glomus","VTX00151",0,0.0325013000520021,FALSE,TRUE,"RNA_only"
"17","Control","No","No","Glomeraceae","Glomus","VTX00154",0,0.00260010400416017,FALSE,TRUE,"RNA_only"
"17","Control","No","No","Glomeraceae","Glomus","VTX00155",0,0.015340613624545,FALSE,TRUE,"RNA_only"
"17","Control","No","No","Glomeraceae","Glomus","VTX00156",0.0167316066926427,0.00962038481539262,TRUE,TRUE,"Both"
"17","Control","No","No","Glomeraceae","Glomus","VTX00167",0.000458400183360073,0.00234009360374415,TRUE,TRUE,"Both"
"17","Control","No","No","Glomeraceae","Glomus","VTX00174",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Glomeraceae","Glomus","VTX00175",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Glomeraceae","Glomus","VTX00177",0,0.000260010400416017,FALSE,TRUE,"RNA_only"
"17","Control","No","No","Glomeraceae","Glomus","VTX00178",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Glomeraceae","Glomus","VTX00183",0.00229200091680037,0,TRUE,FALSE,"Metabarcoding_only"
"17","Control","No","No","Glomeraceae","Glomus","VTX00191",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Glomeraceae","Glomus","VTX00194",0.0142104056841623,0.0106604264170567,TRUE,TRUE,"Both"
"17","Control","No","No","Glomeraceae","Glomus","VTX00197",0.000458400183360073,0.000520020800832033,TRUE,TRUE,"Both"
"17","Control","No","No","Glomeraceae","Glomus","VTX00206",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Glomeraceae","Glomus","VTX00209",0.00068760027504011,0,TRUE,FALSE,"Metabarcoding_only"
"17","Control","No","No","Glomeraceae","Glomus","VTX00212",0.000229200091680037,0.00546021840873635,TRUE,TRUE,"Both"
"17","Control","No","No","Glomeraceae","Glomus","VTX00213",0.00137520055008022,0,TRUE,FALSE,"Metabarcoding_only"
"17","Control","No","No","Glomeraceae","Glomus","VTX00214",0.018565207426083,0.0522620904836193,TRUE,TRUE,"Both"
"17","Control","No","No","Glomeraceae","Glomus","VTX00216",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Glomeraceae","Glomus","VTX00222",0.00458400183360073,0,TRUE,FALSE,"Metabarcoding_only"
"17","Control","No","No","Glomeraceae","Glomus","VTX00233",0.00229200091680037,0,TRUE,FALSE,"Metabarcoding_only"
"17","Control","No","No","Glomeraceae","Glomus","VTX00234",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Glomeraceae","Glomus","VTX00235",0.00114600045840018,0,TRUE,FALSE,"Metabarcoding_only"
"17","Control","No","No","Glomeraceae","Glomus","VTX00247",0,0.00208008320332813,FALSE,TRUE,"RNA_only"
"17","Control","No","No","Glomeraceae","Glomus","VTX00248",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Glomeraceae","Glomus","VTX00287",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Glomeraceae","Glomus","VTX00294",0.000458400183360073,0,TRUE,FALSE,"Metabarcoding_only"
"17","Control","No","No","Glomeraceae","Glomus","VTX00301",0,0.00234009360374415,FALSE,TRUE,"RNA_only"
"17","Control","No","No","Glomeraceae","Glomus","VTX00304",0.00183360073344029,0.00494019760790432,TRUE,TRUE,"Both"
"17","Control","No","No","Glomeraceae","Glomus","VTX00310",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Glomeraceae","Glomus","VTX00312",0.000229200091680037,0.00260010400416017,TRUE,TRUE,"Both"
"17","Control","No","No","Glomeraceae","Glomus","VTX00319",0,0,FALSE,FALSE,"Neither"
"17","Control","No","No","Glomeraceae","Glomus","VTX00322",0.000229200091680037,0,TRUE,FALSE,"Metabarcoding_only"
