Sample,AMF,Fert,Till,Family,Genus,Species,Metabarcoding,RNA_taxonomy,detected_metabar,detected_rna,detection_class
117,Control,No,Till,Glomeraceae,Glomus,VTX00319,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00322,2,0,TRUE,FALSE,Metabarcoding_only
117,Control,No,Till,Glomeraceae,Glomus,VTX00323,32,0,TRUE,FALSE,Metabarcoding_only
117,Control,No,Till,Glomeraceae,Glomus,VTX00331,33,0,TRUE,FALSE,Metabarcoding_only
117,Control,No,Till,Glomeraceae,Glomus,VTX00332,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00342,56,0,TRUE,FALSE,Metabarcoding_only
117,Control,No,Till,Glomeraceae,Glomus,VTX00343,3,0,TRUE,FALSE,Metabarcoding_only
117,Control,No,Till,Glomeraceae,Glomus,VTX00359,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00360,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00361,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00364,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00366,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00371,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00372,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00381,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00383,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00384,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00388,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00395,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00397,1,0,TRUE,FALSE,Metabarcoding_only
117,Control,No,Till,Glomeraceae,Glomus,VTX00398,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00399,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00407,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00409,4,0,TRUE,FALSE,Metabarcoding_only
117,Control,No,Till,Glomeraceae,Glomus,VTX00411,1,0,TRUE,FALSE,Metabarcoding_only
117,Control,No,Till,Glomeraceae,Glomus,VTX00412,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00415,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00418,9,0,TRUE,FALSE,Metabarcoding_only
117,Control,No,Till,Glomeraceae,Glomus,VTX00419,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00420,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00423,306,0,TRUE,FALSE,Metabarcoding_only
117,Control,No,Till,Glomeraceae,Glomus,VTX00437,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Paraglomeraceae,Paraglomus,VTX00238,1,0,TRUE,FALSE,Metabarcoding_only
117,Control,No,Till,Paraglomeraceae,Paraglomus,VTX00281,3,0,TRUE,FALSE,Metabarcoding_only
117,Control,No,Till,Paraglomeraceae,Paraglomus,VTX00308,256,0,TRUE,FALSE,Metabarcoding_only
117,Control,No,Till,Paraglomeraceae,Paraglomus,VTX00335,4,0,TRUE,FALSE,Metabarcoding_only
117,Control,No,Till,Paraglomeraceae,Paraglomus,VTX00337,0,0,FALSE,FALSE,Neither
